NP_415272_1	NC_000913.3	783165	783884
NP_415417_1	NC_000913.3	945556	944930
NP_416282_4	NC_000913.3	1851886	1852527
NP_414651_1	NC_000913.3	118644	117751
NP_415741_1	NC_000913.3	1277956	1279347
YP_026212_2	NC_000913.3	3497002	3497808
NP_415742_1	NC_000913.3	1279863	1283606
NP_415743_1	NC_000913.3	1283603	1285141
NP_415744_1	NC_000913.3	1285138	1285848
NP_415745_1	NC_000913.3	1285848	1286525
NP_416706_1	NC_000913.3	2298258	2297656
NP_416707_4	NC_000913.3	2298717	2298268
NP_416708_1	NC_000913.3	2299577	2298714
NP_416709_1	NC_000913.3	2300259	2299564
NP_416710_1	NC_000913.3	2302752	2300266
NP_415984_1	NC_000913.3	1538852	1537308
NP_415983_1	NC_000913.3	1537308	1536613
NP_415985_1	NC_000913.3	1542589	1538849
NP_415982_1	NC_000913.3	1536616	1535936
NP_415012_1	NC_000913.3	504695	503475
NP_415986_1	NC_000913.3	1544059	1542671
NP_417047_1	NC_000913.3	2685834	2687024
NP_414888_4	NC_000913.3	376771	377310
NP_415013_1	NC_000913.3	504913	506565
NP_416794_1	NC_000913.3	2408861	2409460
NP_417224_1	NC_000913.3	2870273	2869512
NP_418257_1	NC_000913.3	3997182	3997898
NP_418791_1	NC_000913.3	4608645	4609322
NP_415183_1	NC_000913.3	683392	681722
NP_417021_1	NC_000913.3	2658934	2657084
NP_417645_1	NC_000913.3	3326934	3325000
NP_418585_4	NC_000913.3	4391508	4390456
NP_418811_2	NC_000913.3	4633744	4633232
NP_415500_1	NC_000913.3	1040616	1041914
NP_417261_1	NC_000913.3	2910684	2909893
NP_417429_1	NC_000913.3	3096680	3097273
NP_416273_1	NC_000913.3	1841489	1841896
NP_414702_1	NC_000913.3	179236	180753
NP_417824_1	NC_000913.3	3494010	3496553
NP_417825_1	NC_000913.3	3496551	3496877
NP_418494_1	NC_000913.3	4287763	4289199
NP_418496_1	NC_000913.3	4289807	4290478
NP_418497_1	NC_000913.3	4290475	4291431
NP_418495_2	NC_000913.3	4289244	4289810
NP_416531_4	NC_000913.3	2098300	2097320
NP_416539_1	NC_000913.3	2107225	2106059
NP_416537_1	NC_000913.3	2105083	2104493
NP_416541_1	NC_000913.3	2109583	2108336
NP_416538_1	NC_000913.3	2106056	2105064
NP_416536_1	NC_000913.3	2104508	2103390
NP_415345_2	NC_000913.3	863510	862611
NP_415422_1	NC_000913.3	951079	950339
NP_418796_1	NC_000913.3	4615542	4614679
YP_026205_1	NC_000913.3	3262417	3260123
NP_415344_1	NC_000913.3	862605	860173
NP_415423_1	NC_000913.3	953553	951271
NP_417074_1	NC_000913.3	2716448	2716065
NP_414807_1	NC_000913.3	290304	289300
NP_418675_1	NC_000913.3	4478310	4477306
YP_026185_1	NC_000913.3	3006261	3007451
NP_416848_1	NC_000913.3	2465006	2464251
NP_416209_1	NC_000913.3	1775586	1777181
NP_417654_1	NC_000913.3	3333709	3334680
NP_415427_1	NC_000913.3	957652	958740
NP_415797_1	NC_000913.3	1341920	1342657
NP_414884_2	NC_000913.3	372114	372923
NP_416814_1	NC_000913.3	2428625	2428056
NP_418285_1	NC_000913.3	4024987	4026480
NP_418279_1	NC_000913.3	4020225	4021865
NP_415220_1	NC_000913.3	720459	718261
NP_417440_4	NC_000913.3	3109154	3107019
NP_417544_5	NC_000913.3	3219493	3220872
NP_415854_4	NC_000913.3	1404564	1403254
NP_418099_1	NC_000913.3	3815767	3815126
NP_416874_1	NC_000913.3	2491949	2490255
NP_415905_1	NC_000913.3	1453641	1451596
NP_415912_1	NC_000913.3	1458263	1459051
NP_418003_1	NC_000913.3	3712006	3710798
NP_416767_1	NC_000913.3	2379258	2377588
NP_415156_1	NC_000913.3	657291	657500
NP_417147_1	NC_000913.3	2791272	2792720
NP_415534_1	NC_000913.3	1078881	1074919
NP_414920_1	NC_000913.3	405643	404834
NP_415907_1	NC_000913.3	1454867	1455154
NP_415908_1	NC_000913.3	1455163	1455909
NP_415909_4	NC_000913.3	1455924	1456421
NP_415910_1	NC_000913.3	1456429	1457499
NP_415906_1	NC_000913.3	1453926	1454855
NP_415916_1	NC_000913.3	1462124	1463437
NP_414675_1	NC_000913.3	148794	147943
NP_415794_1	NC_000913.3	1339329	1340093
NP_414629_1	NC_000913.3	96001	97083
NP_417242_1	NC_000913.3	2888311	2887577
NP_415354_1	NC_000913.3	872978	875326
NP_416006_4	NC_000913.3	1565732	1563333
NP_417504_1	NC_000913.3	3176832	3176005
NP_418485_1	NC_000913.3	4275470	4277056
NP_414656_1	NC_000913.3	123016	125679
NP_414657_1	NC_000913.3	125694	127586
NP_416155_1	NC_000913.3	1718006	1717350
NP_418588_1	NC_000913.3	4394065	4395612
NP_417059_1	NC_000913.3	2701728	2700997
NP_414594_1	NC_000913.3	53415	52426
NP_415287_1	NC_000913.3	798430	797612
NP_416823_1	NC_000913.3	2437850	2436714
NP_418002_2	NC_000913.3	3710474	3708783
NP_418538_2	NC_000913.3	4335589	4333946
NP_416237_3	NC_000913.3	1806369	1807298
NP_418351_1	NC_000913.3	4107551	4108513
NP_417601_1	NC_000913.3	3278913	3280193
NP_417606_1	NC_000913.3	3283142	3284002
NP_418386_1	NC_000913.3	4143994	4146291
NP_418387_3	NC_000913.3	4146257	4147135
NP_415896_1	NC_000913.3	1440783	1437259
NP_416641_1	NC_000913.3	2227269	2226508
NP_417643_1	NC_000913.3	3324069	3322732
NP_417388_1	NC_000913.3	3058409	3057177
NP_418449_1	NC_000913.3	4233757	4235406
NP_417401_1	NC_000913.3	3072621	3071458
NP_415288_1	NC_000913.3	798585	799580
NP_416241_1	NC_000913.3	1809379	1810047
NP_417844_1	NC_000913.3	3514388	3513630
NP_415276_1	NC_000913.3	787594	786842
NP_415289_4	NC_000913.3	800574	799621
NP_418069_1	NC_000913.3	3785259	3786803
NP_418812_1	NC_000913.3	4633796	4634443
NP_415214_1	NC_000913.3	713557	715197
NP_417175_1	NC_000913.3	2816937	2817503
NP_418171_1	NC_000913.3	3896773	3897438
NP_415833_1	NC_000913.3	1380147	1380806
NP_414952_1	NC_000913.3	436588	437106
NP_416422_1	NC_000913.3	1992816	1992268
NP_414940_1	NC_000913.3	426136	427263
NP_414941_1	NC_000913.3	427286	427618
NP_414942_1	NC_000913.3	427646	429493
NP_416703_1	NC_000913.3	2296319	2295582
NP_416704_1	NC_000913.3	2297023	2296361
NP_416705_2	NC_000913.3	2297643	2297020
NP_416701_1	NC_000913.3	2295379	2294900
NP_416702_1	NC_000913.3	2295585	2295376
NP_415990_5	NC_000913.3	1547168	1546287
NP_417930_2	NC_000913.3	3611732	3610515
NP_415956_1	NC_000913.3	1510002	1511408
NP_418181_1	NC_000913.3	3908365	3907592
NP_418182_1	NC_000913.3	3909438	3908548
NP_418183_1	NC_000913.3	3910397	3909438
NP_417461_1	NC_000913.3	3136370	3134871
NP_417950_1	NC_000913.3	3637641	3639140
NP_418444_1	NC_000913.3	4227730	4229361
NP_418265_1	NC_000913.3	4004861	4005730
NP_416552_1	NC_000913.3	2122978	2121608
NP_418440_1	NC_000913.3	4218595	4220331
NP_418405_1	NC_000913.3	4175025	4174075
NP_417724_4	NC_000913.3	3407606	3409057
NP_415530_1	NC_000913.3	1072158	1071772
NP_415392_1	NC_000913.3	911048	909330
NP_416997_1	NC_000913.3	2625114	2626655
NP_418647_1	NC_000913.3	4449651	4449121
NP_415535_1	NC_000913.3	1079304	1080812
NP_414903_4	NC_000913.3	389726	388752
NP_418391_1	NC_000913.3	4153097	4150446
NP_418096_4	NC_000913.3	3812730	3813950
NP_417862_1	NC_000913.3	3532817	3534439
NP_417395_1	NC_000913.3	3064801	3066279
NP_416996_1	NC_000913.3	2623043	2625109
NP_417839_1	NC_000913.3	3509812	3508586
NP_418800_1	NC_000913.3	4619602	4620825
NP_415730_1	NC_000913.3	1266093	1266926
NP_418292_1	NC_000913.3	4034607	4035152
NP_417033_1	NC_000913.3	2669031	2670392
NP_417035_1	NC_000913.3	2670907	2671227
NP_417037_1	NC_000913.3	2672046	2673248
NP_417034_1	NC_000913.3	2670389	2670907
NP_417031_1	NC_000913.3	2667845	2666706
NP_416217_1	NC_000913.3	1787111	1784733
NP_414917_2	NC_000913.3	401746	403161
NP_418433_1	NC_000913.3	4205930	4204641
NP_416994_1	NC_000913.3	2621196	2622233
NP_416530_1	NC_000913.3	2096613	2097224
NP_416971_1	NC_000913.3	2597617	2596904
NP_416983_1	NC_000913.3	2610163	2610708
NP_417622_2	NC_000913.3	3298974	3299492
YP_026170_1	NC_000913.3	2695542	2691655
NP_416528_2	NC_000913.3	2095124	2095861
NP_414936_1	NC_000913.3	420985	422358
NP_415725_1	NC_000913.3	1261874	1260927
NP_417814_1	NC_000913.3	3484489	3485358
NP_415428_1	NC_000913.3	958812	960095
NP_418584_1	NC_000913.3	4390359	4389391
NP_417858_4	NC_000913.3	3528668	3529336
NP_418805_1	NC_000913.3	4624894	4625862
NP_417080_4	NC_000913.3	2722726	2724081
NP_416800_1	NC_000913.3	2414746	2416890
NP_416953_1	NC_000913.3	2573504	2572488
NP_418091_1	NC_000913.3	3809824	3810303
NP_415375_1	NC_000913.3	893783	894895
NP_415376_4	NC_000913.3	894990	896123
NP_415377_1	NC_000913.3	896133	897086
NP_415378_1	NC_000913.3	897083	897928
NP_415641_1	NC_000913.3	1182828	1181782
NP_415642_1	NC_000913.3	1183619	1182825
NP_415643_3	NC_000913.3	1184443	1183616
NP_415644_1	NC_000913.3	1185593	1184457
NP_415957_1	NC_000913.3	1511653	1512798
NP_415958_1	NC_000913.3	1512816	1513829
NP_415959_1	NC_000913.3	1513830	1514771
NP_415960_1	NC_000913.3	1514762	1515556
NP_415219_1	NC_000913.3	718264	716945
NP_415812_4	NC_000913.3	1359186	1357801
NP_416518_2	NC_000913.3	2087061	2085703
NP_416902_1	NC_000913.3	2524877	2524044
NP_416153_1	NC_000913.3	1715888	1715025
YP_026267_1	NC_000913.3	4010199	4010999
NP_416191_1	NC_000913.3	1755697	1757109
NP_416368_1	NC_000913.3	1937648	1939090
NP_418275_1	NC_000913.3	4016430	4017191
NP_415527_4	NC_000913.3	1070353	1069859
NP_415532_3	NC_000913.3	1074010	1072862
NP_417501_1	NC_000913.3	3173141	3173455
NP_416207_1	NC_000913.3	1773788	1774654
NP_415271_1	NC_000913.3	782084	783127
NP_416179_1	NC_000913.3	1743241	1742600
NP_414949_1	NC_000913.3	434646	435116
NP_416671_1	NC_000913.3	2259295	2258354
NP_418208_1	NC_000913.3	3937293	3938222
NP_418319_2	NC_000913.3	4073738	4074634
NP_414605_1	NC_000913.3	70047	68347
NP_416028_3	NC_000913.3	1600208	1598616
NP_414603_1	NC_000913.3	66549	65854
NP_418040_1	NC_000913.3	3750085	3750780
NP_418619_1	NC_000913.3	4423699	4424385
NP_418086_1	NC_000913.3	3805115	3804180
NP_417172_1	NC_000913.3	2814732	2814217
NP_418204_2	NC_000913.3	3933350	3933769
NP_418205_1	NC_000913.3	3933777	3935282
NP_418206_1	NC_000913.3	3935287	3936252
NP_418207_1	NC_000913.3	3936277	3937167
NP_417546_1	NC_000913.3	3221465	3222448
NP_418340_1	NC_000913.3	4097447	4095978
NP_418338_1	NC_000913.3	4094271	4093447
NP_417160_1	NC_000913.3	2800964	2801374
NP_416737_1	NC_000913.3	2344864	2347149
NP_416738_1	NC_000913.3	2347383	2348513
NP_417162_1	NC_000913.3	2803501	2804460
NP_417161_1	NC_000913.3	2801347	2803491
NP_416144_1	NC_000913.3	1705766	1706347
NP_416145_1	NC_000913.3	1706347	1706925
NP_416146_1	NC_000913.3	1706918	1709140
NP_416147_1	NC_000913.3	1709141	1710199
NP_416148_1	NC_000913.3	1710203	1710823
NP_415009_1	NC_000913.3	499972	499013
NP_418659_1	NC_000913.3	4462659	4460521
NP_418658_1	NC_000913.3	4460363	4459899
NP_417845_1	NC_000913.3	3515058	3514381
NP_418721_1	NC_000913.3	4527536	4526904
NP_417389_1	NC_000913.3	3059324	3058665
NP_416194_1	NC_000913.3	1759289	1758873
NP_416196_1	NC_000913.3	1761790	1760519
NP_416197_1	NC_000913.3	1762511	1761765
NP_416195_1	NC_000913.3	1760522	1759302
NP_416198_2	NC_000913.3	1764008	1762521
NP_416199_1	NC_000913.3	1764385	1764017
NP_414757_1	NC_000913.3	243542	244120
NP_417618_1	NC_000913.3	3295808	3296398
NP_418513_4	NC_000913.3	4312990	4312100
NP_416259_1	NC_000913.3	1828258	1826915
NP_417798_1	NC_000913.3	3471328	3470144
NP_417231_1	NC_000913.3	2875418	2873991
NP_417232_1	NC_000913.3	2876328	2875420
NP_418792_1	NC_000913.3	4609413	4611002
NP_417785_1	NC_000913.3	3458338	3459819
NP_417787_1	NC_000913.3	3461022	3461459
NP_416804_1	NC_000913.3	2420484	2419840
NP_414618_4	NC_000913.3	84367	85311
NP_416288_1	NC_000913.3	1858832	1857789
NP_417185_1	NC_000913.3	2827736	2828515
NP_417184_1	NC_000913.3	2827361	2827732
YP_026180_1	NC_000913.3	2825831	2826394
YP_026181_1	NC_000913.3	2826391	2827350
NP_416967_1	NC_000913.3	2591606	2592733
NP_417348_1	NC_000913.3	3008763	3009974
NP_415118_1	NC_000913.3	614156	618037
NP_418064_1	NC_000913.3	3782561	3781740
NP_416867_1	NC_000913.3	2479201	2480529
NP_416328_1	NC_000913.3	1896931	1898295
NP_417277_1	NC_000913.3	2929575	2930942
NP_418220_1	NC_000913.3	3955330	3956874
YP_026204_1	NC_000913.3	3259648	3258284
NP_417276_1	NC_000913.3	2928228	2929517
NP_417322_1	NC_000913.3	2985846	2987075
NP_417560_1	NC_000913.3	3239943	3241187
NP_414889_1	NC_000913.3	378367	377534
NP_416659_1	NC_000913.3	2243909	2244745
NP_416258_1	NC_000913.3	1826922	1825954
NP_416260_1	NC_000913.3	1829733	1828255
NP_416766_1	NC_000913.3	2377591	2376833
NP_417827_1	NC_000913.3	3497827	3499200
NP_417740_1	NC_000913.3	3430837	3430019
NP_414922_1	NC_000913.3	406404	406928
YP_026215_2	NC_000913.3	3519063	3518542
NP_418374_1	NC_000913.3	4128671	4129831
NP_417980_1	NC_000913.3	3674785	3676107
NP_416488_1	NC_000913.3	2053642	2054958
YP_009518786_1	NC_000913.3	1632284	1631001
NP_416451_1	NC_000913.3	2016553	2017926
NP_415724_2	NC_000913.3	1260802	1259123
NP_416795_1	NC_000913.3	2411351	2409519
NP_415571_1	NC_000913.3	1115489	1114263
NP_416116_1	NC_000913.3	1673148	1672819
NP_416117_1	NC_000913.3	1673500	1673135
NP_414663_1	NC_000913.3	136463	135597
NP_416042_2	NC_000913.3	1614702	1613314
NP_416763_1	NC_000913.3	2375002	2373647
NP_416764_1	NC_000913.3	2375961	2374999
NP_418036_1	NC_000913.3	3746093	3747079
NP_415249_1	NC_000913.3	755176	755565
NP_415250_1	NC_000913.3	755559	755906
NP_415251_1	NC_000913.3	755906	757672
NP_415252_1	NC_000913.3	757688	758404
NP_414854_1	NC_000913.3	336777	338324
NP_416511_4	NC_000913.3	2079360	2079031
NP_416908_1	NC_000913.3	2531462	2532223
NP_418198_1	NC_000913.3	3926454	3926011
YP_025302_1	NC_000913.3	1610679	1609228
NP_414549_1	NC_000913.3	8237	9190
NP_416959_1	NC_000913.3	2578665	2579615
NP_417533_1	NC_000913.3	3206462	3207373
NP_417534_1	NC_000913.3	3207370	3207975
NP_417535_1	NC_000913.3	3208023	3209486
NP_414902_1	NC_000913.3	387794	388645
YP_026256_2	NC_000913.3	3974466	3975140
NP_418238_1	NC_000913.3	3975146	3976276
NP_416542_1	NC_000913.3	2110137	2109580
NP_416544_1	NC_000913.3	2111975	2111076
NP_416520_1	NC_000913.3	2089127	2088303
NP_416545_1	NC_000913.3	2113060	2111975
YP_026255_1	NC_000913.3	3972521	3973588
NP_415435_1	NC_000913.3	968365	969351
NP_414708_1	NC_000913.3	185946	185122
NP_415138_1	NC_000913.3	638944	639507
NP_416975_1	NC_000913.3	2600477	2600947
NP_414608_1	NC_000913.3	72926	72228
NP_414609_1	NC_000913.3	74520	72910
NP_414610_1	NC_000913.3	75479	74496
NP_418073_1	NC_000913.3	3791344	3790319
NP_417587_1	NC_000913.3	3266027	3265038
NP_414862_1	NC_000913.3	346336	345665
YP_026264_1	NC_000913.3	4007756	4008376
NP_414958_4	NC_000913.3	443640	443050
NP_414957_1	NC_000913.3	441548	442996
NP_418418_2	NC_000913.3	4192634	4191864
NP_418417_1	NC_000913.3	4191867	4190734
NP_418420_4	NC_000913.3	4193575	4192820
YP_026279_1	NC_000913.3	4192836	4192636
NP_417156_1	NC_000913.3	2799163	2799612
NP_417157_1	NC_000913.3	2799993	2799649
NP_417158_4	NC_000913.3	2800145	2800474
NP_417159_1	NC_000913.3	2800722	2800967
NP_417573_1	NC_000913.3	3251023	3252009
NP_416960_1	NC_000913.3	2579635	2581638
YP_026188_1	NC_000913.3	3081634	3079643
NP_415516_1	NC_000913.3	1058083	1059255
NP_415517_1	NC_000913.3	1059255	1061801
NP_417304_1	NC_000913.3	2965154	2964360
NP_417552_1	NC_000913.3	3231664	3233682
NP_415624_1	NC_000913.3	1163259	1164083
NP_414951_1	NC_000913.3	435633	436610
NP_418421_1	NC_000913.3	4194203	4193568
NP_418354_1	NC_000913.3	4111506	4110739
NP_415139_2	NC_000913.3	639752	641317
NP_415408_1	NC_000913.3	932049	931084
NP_418660_1	NC_000913.3	4464708	4463053
NP_416410_1	NC_000913.3	1981611	1980187
NP_416411_1	NC_000913.3	1982386	1981586
NP_417976_1	NC_000913.3	3669591	3671240
NP_415715_1	NC_000913.3	1247375	1245678
NP_418661_1	NC_000913.3	4466179	4464758
YP_009518825_1	NC_000913.3	3863602	3862496
NP_415777_1	NC_000913.3	1318414	1317221
NP_415776_1	NC_000913.3	1317221	1316415
NP_418165_1	NC_000913.3	3890235	3891482
YP_009518815_1	NC_000913.3	3130214	3129042
NP_415042_1	NC_000913.3	536585	537463
NP_417216_1	NC_000913.3	2861429	2862337
NP_417594_3	NC_000913.3	3272750	3271866
NP_416420_1	NC_000913.3	1989680	1990891
NP_414721_1	NC_000913.3	200970	201995
NP_414627_1	NC_000913.3	93165	94652
YP_026254_1	NC_000913.3	3971259	3972521
YP_026253_1	NC_000913.3	3970132	3971262
NP_414723_1	NC_000913.3	202559	203347
NP_417656_1	NC_000913.3	3336493	3335234
NP_414632_1	NC_000913.3	99643	100710
NP_414630_1	NC_000913.3	97086	98402
NP_414633_1	NC_000913.3	100764	102239
NP_418403_1	NC_000913.3	4172056	4173084
NP_415362_1	NC_000913.3	883387	882791
NP_417529_1	NC_000913.3	3204130	3203309
NP_414716_1	NC_000913.3	194902	195663
NP_415280_3	NC_000913.3	792054	791038
NP_416807_1	NC_000913.3	2421707	2422600
NP_416540_1	NC_000913.3	2108328	2107225
NP_416532_1	NC_000913.3	2099612	2098446
NP_416758_1	NC_000913.3	2368038	2370020
NP_416756_6	NC_000913.3	2365909	2367066
NP_415279_1	NC_000913.3	791028	789982
NP_415038_1	NC_000913.3	532450	532932
NP_414628_1	NC_000913.3	94649	96007
NP_414638_1	NC_000913.3	106556	107473
NP_416761_4	NC_000913.3	2372891	2373277
YP_588462_1	NC_000913.3	2372556	2372891
NP_418654_1	NC_000913.3	4455784	4457157
NP_414713_1	NC_000913.3	191854	192579
NP_416759_1	NC_000913.3	2370017	2370907
NP_416757_1	NC_000913.3	2367070	2368038
NP_416852_1	NC_000913.3	2468213	2469133
NP_418247_1	NC_000913.3	3989065	3987884
NP_418248_1	NC_000913.3	3989827	3989087
NP_418425_1	NC_000913.3	4197715	4198779
NP_416993_2	NC_000913.3	2620871	2620245
NP_415531_2	NC_000913.3	1072862	1072170
NP_415526_4	NC_000913.3	1069838	1068510
NP_416992_1	NC_000913.3	2620159	2618870
NP_417364_2	NC_000913.3	3031366	3032814
NP_416479_1	NC_000913.3	2038955	2039368
NP_415057_1	NC_000913.3	553939	553217
NP_417167_1	NC_000913.3	2809616	2810353
NP_417168_1	NC_000913.3	2810343	2810678
NP_416317_1	NC_000913.3	1885844	1886809
NP_415283_1	NC_000913.3	794772	794921
YP_026231_1	NC_000913.3	3739704	3740957
NP_418618_1	NC_000913.3	4422845	4423699
NP_417358_2	NC_000913.3	3024350	3025750
NP_415467_1	NC_000913.3	1007599	1006490
NP_416033_1	NC_000913.3	1605051	1606073
NP_418023_1	NC_000913.3	3731130	3732122
NP_418024_1	NC_000913.3	3732200	3733741
NP_418025_1	NC_000913.3	3733719	3734900
NP_418022_1	NC_000913.3	3730764	3729442
NP_417256_1	NC_000913.3	2901895	2903373
NP_418037_1	NC_000913.3	3747083	3748579
NP_418455_1	NC_000913.3	4242253	4240778
NP_418313_4	NC_000913.3	4067193	4065808
YP_026232_1	NC_000913.3	3744803	3746080
NP_418034_1	NC_000913.3	3744327	3744800
NP_415469_1	NC_000913.3	1009963	1011870
NP_415341_1	NC_000913.3	855962	857554
NP_417811_1	NC_000913.3	3481288	3483201
NP_416372_1	NC_000913.3	1942661	1943416
NP_416373_1	NC_000913.3	1943413	1944198
NP_416371_4	NC_000913.3	1942582	1941650
